plate_id,well,row,col,heat_min,polymer_id,sample_name,source_file,use_for_bo,include_in_all_polymers,all_polymers_pair,status,abs_activity,slope,intercept,r2,n,t_start,t_end,select_method,select_method_used,exclude_reason,dy,mono_frac,down_steps,pos_steps,pos_steps_eps,pos_eps,rmse,snr,start_idx_used,skip_indices,skip_count,baseline_abs_activity,REA_percent,run_id
plate1,G3,G,3,10.0,PMBTA-5,,1-plate-3.csv,True,True,False,ok,11.844761904761901,11.844761904761901,729.074285714286,0.999620028116601,6.0,6.0,156.0,initial_positive,initial_positive,,1425.5,1.0,0.0,5.0,5.0,41.698125,11.831757104947526,120.48083706889126,0.0,,0,27.85666666666666,42.52038496384554,260209-2
plate1,G4,G,4,15.0,PMBTA-5,,1-plate-3.csv,True,True,False,ok,10.997142857142853,10.997142857142853,760.0647619047626,0.9997812776459308,6.0,6.0,156.0,initial_positive,initial_positive,,1320.5,1.0,0.0,5.0,5.0,43.922025,8.3337142770072,158.45275661095246,0.0,,0,27.85666666666666,39.47759790765654,260209-2
plate1,G5,G,5,20.0,PMBTA-5,,1-plate-3.csv,True,True,False,ok,6.93293650793651,6.93293650793651,608.5690476190471,0.9998157240223895,8.0,6.0,216.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1247.5,1.0,0.0,7.0,7.0,12.231449999999999,6.4698246461848194,192.81820887300918,0.0,,0,27.85666666666666,24.887889821478446,260209-2
plate1,G6,G,6,40.0,PMBTA-5,,1-plate-3.csv,True,True,False,ok,0.4296536796536795,0.4296536796536795,254.95454545454558,0.9992051954080166,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,245.0,1.0,0.0,20.0,20.0,2.2239,2.201295508815317,111.29809651578385,0.0,,0,27.85666666666666,1.5423729076953918,260209-2
plate1,G7,G,7,60.0,PMBTA-5,,1-plate-3.csv,True,True,False,ok,0.11943722943722943,0.11943722943722943,262.7379220779222,0.9969276567210702,21.0,6.0,606.0,initial_positive_ext,initial_positive_ext,,16.5,1.0,0.0,4.0,4.0,1.11195,1.3835771443203715,11.925608967827419,0.0,,0,27.85666666666666,0.42875635791754024,260209-2
plate1,H1,H,1,0.0,PMPC,,1-plate-3.csv,True,True,False,ok,15.326666666666663,15.326666666666663,546.8399999999995,0.9984766122001373,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,1365.0,1.0,0.0,5.0,5.0,73.944675,20.079840636817856,67.97862715589011,0.0,,0,15.326666666666663,100.0,260209-2
plate1,H2,H,2,5.0,PMPC,,1-plate-3.csv,True,True,False,ok,13.626666666666665,13.626666666666665,676.0399999999993,0.9966735688998731,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,1210.0,1.0,0.0,5.0,5.0,65.04907499999999,26.404545063303022,45.825443956677354,0.0,,0,15.326666666666663,88.90822096563724,260209-2
plate1,H3,H,3,10.0,PMPC,,1-plate-3.csv,True,True,False,ok,10.803636363636363,10.803636363636363,1124.0872727272729,0.9982096747685427,10.0,6.0,276.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,2582.5,1.0,0.0,9.0,9.0,67.82894999999999,39.425141955125774,65.50388589442164,0.0,,0,15.326666666666663,70.4891454782712,260209-2
plate1,H4,H,4,15.0,PMPC,,1-plate-3.csv,True,True,False,ok,9.159047619047614,9.159047619047614,748.9504761904767,0.99976662268802,6.0,6.0,156.0,initial_positive,initial_positive,,1099.0,1.0,0.0,5.0,5.0,25.574849999999998,7.169600728295442,153.28608128239964,0.0,,0,15.326666666666663,59.75890138569563,260209-2
plate1,H5,H,5,20.0,PMPC,,1-plate-3.csv,True,True,False,ok,5.00787878787879,5.00787878787879,628.6367099567107,0.9991211270547158,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1266.0,1.0,0.0,9.0,9.0,10.007549999999998,7.513140004503612,168.5047795250656,0.0,,0,15.326666666666663,32.67428526236706,260209-2
plate1,H6,H,6,40.0,PMPC,,1-plate-3.csv,True,True,False,ok,0.2654112554112556,0.2654112554112556,329.9746320346321,0.9965674171651677,21.0,6.0,606.0,initial_positive_ext,initial_positive_ext,,34.0,1.0,0.0,5.0,4.0,2.2239,2.7774602993176565,12.241399096988207,0.0,,0,15.326666666666663,1.731695881326157,260209-2
plate1,H7,H,7,60.0,PMPC,,1-plate-3.csv,True,True,False,ok,0.08298701298701278,0.08298701298701278,305.4154978354979,0.9903190136214521,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,46.5,1.0,0.0,18.0,9.0,1.6679249999999999,1.4905252885984077,31.197055397627203,0.0,,0,15.326666666666663,0.541455065161023,260209-2
plate2,A1,A,1,0.0,PMTAC,,2-plate-4.csv,True,True,False,ok,15.249880952380948,15.249880952380948,417.0923809523808,0.9990926407942957,15.0,6.0,426.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,5899.0,1.0,0.0,14.0,14.0,67.82894999999999,59.5672895482661,99.03086148010927,0.0,,0,15.249880952380948,100.00000000000001,260209-2
plate2,A2,A,2,5.0,PMTAC,,2-plate-4.csv,True,True,False,ok,12.667619047619045,12.667619047619045,301.7561904761909,0.9968694961737055,6.0,6.0,156.0,initial_positive,initial_positive,,1529.5,1.0,0.0,5.0,5.0,38.362275,36.37036121078783,42.05347291261689,0.0,,0,15.249880952380948,83.06700286497163,260209-2
plate2,A3,A,3,10.0,PMTAC,,2-plate-4.csv,True,True,False,excluded,,,,,,,,initial_positive,initial_positive,"Final safety triggered: selected t_end 606 > effective max_t_end 576 (t_start=336, max_t_end=240 relative)",,,,,,,,,,,0,15.249880952380948,,260209-2
plate2,A4,A,4,15.0,PMTAC,,2-plate-4.csv,True,True,False,ok,6.943333333333339,6.943333333333339,-383.86000000000115,0.8049570220985742,5.0,126.0,246.0,initial_positive,initial_positive,,604.0,1.0,0.0,4.0,2.0,126.20632499999999,145.00503439536158,4.1653726197751695,0.0,,0,15.249880952380948,45.53041007345885,260209-2
